Datetime,forecast_DA,forecast_up,forecast_down
2023-01-24 06:59:59,165.4,7.3,2.5
2023-01-24 08:00:00,159.9,12.4,2.5
2023-01-24 09:00:00,145.6,12.4,2.5
2023-01-24 09:59:59,141.6,12.4,2.5
2023-01-24 11:00:00,138.2,12.4,2.5
2023-01-24 12:00:00,124.5,3.2,9.3
2023-01-24 12:59:59,123.5,3.2,9.3
2023-01-24 14:00:00,128.3,3.2,9.3
2023-01-24 15:00:00,131.6,3.2,9.3
2023-01-24 15:59:59,159.7,13.6,6.8
2023-01-24 17:00:00,176.4,13.6,6.8
2023-01-24 18:00:00,170.8,13.6,6.8
2023-01-24 18:59:59,151.6,13.6,6.8
2023-01-24 20:00:00,143.6,7.8,9.1
2023-01-24 21:00:00,134.7,7.8,9.1
2023-01-24 21:59:59,128.3,7.8,9.1
2023-01-24 23:00:00,122.4,7.8,9.1
2023-01-25 00:00:00,108.5,11.3,3.3
2023-01-25 00:59:59,107.7,11.3,3.3
2023-01-25 02:00:00,107.1,11.3,3.3
2023-01-25 03:00:00,106.7,11.3,3.3
2023-01-25 03:59:59,116.7,10.3,4.0
2023-01-25 05:00:00,128.1,10.3,4.0
2023-01-25 06:00:00,150.1,10.3,4.0
2023-01-25 06:59:59,173.9,10.3,4.0
2023-01-25 08:00:00,157.5,11.8,8.5
2023-01-25 09:00:00,146.5,11.8,8.5
2023-01-25 09:59:59,135.7,11.8,8.5
2023-01-25 11:00:00,129.8,11.8,8.5
2023-01-25 12:00:00,111.6,13.5,4.5
2023-01-25 12:59:59,113.1,13.5,4.5
2023-01-25 14:00:00,114.1,13.5,4.5
2023-01-25 15:00:00,113.1,13.5,4.5
2023-01-25 15:59:59,145.6,9.3,2.3
2023-01-25 17:00:00,151.5,9.3,2.3
2023-01-25 18:00:00,142.0,9.3,2.3
2023-01-25 18:59:59,127.0,9.3,2.3
2023-01-25 20:00:00,102.9,6.2,10.7
2023-01-25 21:00:00,96.8,6.2,10.7
2023-01-25 21:59:59,93.4,6.2,10.7
2023-01-25 23:00:00,90.3,6.2,10.7
2023-01-26 00:00:00,93.2,11.0,7.8
2023-01-26 00:59:59,88.6,11.0,7.8
2023-01-26 02:00:00,85.7,11.0,7.8
2023-01-26 03:00:00,84.2,11.0,7.8
2023-01-26 03:59:59,79.4,13.9,11.3
2023-01-26 05:00:00,81.1,13.9,11.3
2023-01-26 06:00:00,87.4,13.9,11.3
2023-01-26 06:59:59,96.5,13.9,11.3
2023-01-26 08:00:00,85.4,11.8,5.6
2023-01-26 09:00:00,86.0,11.8,5.6
2023-01-26 09:59:59,82.0,11.8,5.6
2023-01-26 11:00:00,83.9,11.8,5.6
2023-01-26 12:00:00,79.0,4.0,7.9
2023-01-26 12:59:59,76.8,4.0,7.9
2023-01-26 14:00:00,75.6,4.0,7.9
2023-01-26 15:00:00,76.3,4.0,7.9
2023-01-26 15:59:59,96.3,13.5,3.2
2023-01-26 17:00:00,101.7,13.5,3.2
2023-01-26 18:00:00,101.8,13.5,3.2
2023-01-26 18:59:59,98.9,13.5,3.2
2023-01-26 20:00:00,92.9,13.7,14.8
2023-01-26 21:00:00,86.9,13.7,14.8
2023-01-26 21:59:59,84.4,13.7,14.8
2023-01-26 23:00:00,82.2,13.7,14.8
2023-01-27 00:00:00,79.4,4.6,14.4
2023-01-27 00:59:59,78.6,4.6,14.4
2023-01-27 02:00:00,73.0,4.6,14.4
2023-01-27 03:00:00,71.4,4.6,14.4
2023-01-27 03:59:59,59.2,6.3,4.0
2023-01-27 05:00:00,60.8,6.3,4.0
2023-01-27 06:00:00,64.9,6.3,4.0
2023-01-27 06:59:59,71.5,6.3,4.0
2023-01-27 08:00:00,59.2,6.4,14.4
2023-01-27 09:00:00,61.1,6.4,14.4
2023-01-27 09:59:59,60.7,6.4,14.4
2023-01-27 11:00:00,61.2,6.4,14.4
2023-01-27 12:00:00,59.3,10.9,9.2
2023-01-27 12:59:59,57.2,10.9,9.2
2023-01-27 14:00:00,56.3,10.9,9.2
2023-01-27 15:00:00,56.8,10.9,9.2
2023-01-27 15:59:59,61.2,4.1,9.9
2023-01-27 17:00:00,77.1,4.1,9.9
2023-01-27 18:00:00,79.2,4.1,9.9
2023-01-27 18:59:59,78.1,4.1,9.9
2023-01-27 20:00:00,82.7,13.3,5.5
2023-01-27 21:00:00,79.1,13.3,5.5
2023-01-27 21:59:59,77.5,13.3,5.5
2023-01-27 23:00:00,71.3,13.3,5.5
2023-01-28 00:00:00,65.6,7.9,11.7
2023-01-28 00:59:59,65.5,7.9,11.7
2023-01-28 02:00:00,65.9,7.9,11.7
2023-01-28 03:00:00,65.7,7.9,11.7
2023-01-28 03:59:59,75.5,13.9,7.4
2023-01-28 05:00:00,88.6,13.9,7.4
2023-01-28 06:00:00,96.0,13.9,7.4
2023-01-28 06:59:59,103.2,13.9,7.4
2023-01-28 08:00:00,100.4,12.4,6.0
2023-01-28 09:00:00,92.8,12.4,6.0
2023-01-28 09:59:59,89.6,12.4,6.0
2023-01-28 11:00:00,88.9,12.4,6.0
2023-01-28 12:00:00,69.3,13.0,8.9
2023-01-28 12:59:59,70.0,13.0,8.9
2023-01-28 14:00:00,72.4,13.0,8.9
2023-01-28 15:00:00,81.4,13.0,8.9
2023-01-28 15:59:59,92.0,14.0,13.8
2023-01-28 17:00:00,105.0,14.0,13.8
2023-01-28 18:00:00,99.5,14.0,13.8
2023-01-28 18:59:59,91.9,14.0,13.8
2023-01-28 20:00:00,81.9,10.8,8.2
2023-01-28 21:00:00,73.6,10.8,8.2
2023-01-28 21:59:59,67.8,10.8,8.2
2023-01-28 23:00:00,43.6,10.8,8.2
2023-01-29 00:00:00,14.0,44.9,48.2
2023-01-29 00:59:59,8.6,44.9,48.2
2023-01-29 02:00:00,7.7,44.9,48.2
2023-01-29 03:00:00,10.7,44.9,48.2
2023-01-29 03:59:59,12.2,23.1,26.6
2023-01-29 05:00:00,18.7,23.1,26.6
2023-01-29 06:00:00,40.1,23.1,26.6
2023-01-29 06:59:59,52.7,23.1,26.6
2023-01-29 08:00:00,50.0,9.7,14.2
2023-01-29 09:00:00,47.2,9.7,14.2
2023-01-29 09:59:59,46.5,9.7,14.2
2023-01-29 11:00:00,46.6,9.7,14.2
2023-01-29 12:00:00,62.1,9.8,7.5
2023-01-29 12:59:59,57.1,9.8,7.5
2023-01-29 14:00:00,62.5,9.8,7.5
2023-01-29 15:00:00,68.9,9.8,7.5
2023-01-29 15:59:59,93.7,37.6,25.2
2023-01-29 17:00:00,103.3,37.6,25.2
2023-01-29 18:00:00,107.4,37.6,25.2
2023-01-29 18:59:59,95.3,37.6,25.2
2023-01-29 20:00:00,77.9,13.9,9.2
2023-01-29 21:00:00,69.0,13.9,9.2
2023-01-29 21:59:59,51.9,13.9,9.2
2023-01-29 23:00:00,10.4,13.9,9.2
2023-01-30 00:00:00,6.9,13.6,25.5
2023-01-30 00:59:59,4.5,13.6,25.5
2023-01-30 02:00:00,4.0,13.6,25.5
2023-01-30 03:00:00,3.9,13.6,25.5
2023-01-30 03:59:59,2.2,15.9,12.8
2023-01-30 05:00:00,12.3,15.9,12.8
2023-01-30 06:00:00,16.7,15.9,12.8
2023-01-30 06:59:59,29.2,15.9,12.8
2023-01-30 08:00:00,24.7,4.3,14.0
2023-01-30 09:00:00,24.8,4.3,14.0
2023-01-30 09:59:59,23.4,4.3,14.0
2023-01-30 11:00:00,21.1,4.3,14.0
2023-01-30 12:00:00,12.9,6.6,8.9
2023-01-30 12:59:59,12.2,6.6,8.9
2023-01-30 14:00:00,12.1,6.6,8.9
2023-01-30 15:00:00,13.5,6.6,8.9
2023-01-30 15:59:59,21.2,6.6,9.6
2023-01-30 17:00:00,34.2,6.6,9.6
2023-01-30 18:00:00,33.3,6.6,9.6
2023-01-30 18:59:59,28.4,6.6,9.6
2023-01-30 20:00:00,25.1,8.1,12.0
2023-01-30 21:00:00,19.7,8.1,12.0
2023-01-30 21:59:59,0.0,8.1,12.0
2023-01-30 23:00:00,0.0,8.1,12.0
2023-01-31 00:00:00,0.0,7.1,10.5
2023-01-31 00:59:59,0.0,7.1,10.5
2023-01-31 02:00:00,0.0,7.1,10.5
2023-01-31 03:00:00,0.0,7.1,10.5
2023-01-31 03:59:59,0.0,13.2,6.4
2023-01-31 05:00:00,0.0,13.2,6.4
2023-01-31 06:00:00,0.0,13.2,6.4
2023-01-31 06:59:59,7.0,13.2,6.4
2023-01-31 08:00:00,0.0,4.6,11.5
2023-01-31 09:00:00,0.0,4.6,11.5
2023-01-31 09:59:59,0.0,4.6,11.5
2023-01-31 11:00:00,-0.1,4.6,11.5
2023-01-31 12:00:00,0.0,14.1,9.6
2023-01-31 12:59:59,-0.1,14.1,9.6
2023-01-31 14:00:00,0.0,14.1,9.6
2023-01-31 15:00:00,0.0,14.1,9.6
2023-01-31 15:59:59,0.0,10.0,14.5
2023-01-31 17:00:00,2.9,10.0,14.5
2023-01-31 18:00:00,2.5,10.0,14.5
2023-01-31 18:59:59,0.0,10.0,14.5
2023-01-31 20:00:00,2.3,8.8,7.3
2023-01-31 21:00:00,0.0,8.8,7.3
2023-01-31 21:59:59,0.0,8.8,7.3
2023-01-31 23:00:00,0.0,8.8,7.3
2023-02-01 00:00:00,0.0,10.3,10.4
2023-02-01 00:59:59,0.0,10.3,10.4
2023-02-01 02:00:00,7.0,10.3,10.4
2023-02-01 03:00:00,15.2,10.3,10.4
2023-02-01 03:59:59,21.7,8.9,12.0
2023-02-01 05:00:00,48.1,8.9,12.0
2023-02-01 06:00:00,66.8,8.9,12.0
2023-02-01 06:59:59,84.2,8.9,12.0
2023-02-01 08:00:00,85.1,13.0,12.1
2023-02-01 09:00:00,83.1,13.0,12.1
2023-02-01 09:59:59,80.8,13.0,12.1
2023-02-01 11:00:00,82.9,13.0,12.1
2023-02-01 12:00:00,85.2,7.4,9.2
2023-02-01 12:59:59,85.2,7.4,9.2
2023-02-01 14:00:00,92.0,7.4,9.2
2023-02-01 15:00:00,94.0,7.4,9.2
2023-02-01 15:59:59,118.9,28.6,5.4
2023-02-01 17:00:00,123.0,28.6,5.4
2023-02-01 18:00:00,123.0,28.6,5.4
2023-02-01 18:59:59,114.9,28.6,5.4
2023-02-01 20:00:00,98.3,7.0,3.0
2023-02-01 21:00:00,94.4,7.0,3.0
2023-02-01 21:59:59,92.9,7.0,3.0
2023-02-01 23:00:00,88.2,7.0,3.0
2023-02-02 00:00:00,88.4,10.9,15.1
2023-02-02 00:59:59,83.3,10.9,15.1
2023-02-02 02:00:00,82.0,10.9,15.1
2023-02-02 03:00:00,78.9,10.9,15.1
2023-02-02 03:59:59,68.7,14.1,14.2
2023-02-02 05:00:00,69.6,14.1,14.2
2023-02-02 06:00:00,75.8,14.1,14.2
2023-02-02 06:59:59,84.6,14.1,14.2
2023-02-02 08:00:00,82.9,12.4,6.5
2023-02-02 09:00:00,70.4,12.4,6.5
2023-02-02 09:59:59,56.8,12.4,6.5
2023-02-02 11:00:00,59.0,12.4,6.5
2023-02-02 12:00:00,55.1,13.0,10.7
2023-02-02 12:59:59,54.4,13.0,10.7
2023-02-02 14:00:00,54.9,13.0,10.7
2023-02-02 15:00:00,57.8,13.0,10.7
2023-02-02 15:59:59,79.6,8.1,7.7
2023-02-02 17:00:00,88.2,8.1,7.7
2023-02-02 18:00:00,91.1,8.1,7.7
2023-02-02 18:59:59,89.0,8.1,7.7
2023-02-02 20:00:00,88.7,13.0,10.0
2023-02-02 21:00:00,84.9,13.0,10.0
2023-02-02 21:59:59,83.0,13.0,10.0
2023-02-02 23:00:00,81.0,13.0,10.0
2023-02-03 00:00:00,74.7,12.8,13.2
2023-02-03 00:59:59,72.9,12.8,13.2
2023-02-03 02:00:00,71.8,12.8,13.2
2023-02-03 03:00:00,70.2,12.8,13.2
2023-02-03 03:59:59,66.0,13.7,12.2
2023-02-03 05:00:00,67.9,13.7,12.2
2023-02-03 06:00:00,73.9,13.7,12.2
2023-02-03 06:59:59,83.5,13.7,12.2
2023-02-03 08:00:00,72.6,12.6,4.5
2023-02-03 09:00:00,72.3,12.6,4.5
2023-02-03 09:59:59,61.1,12.6,4.5
2023-02-03 11:00:00,55.7,12.6,4.5
2023-02-03 12:00:00,47.6,14.0,14.7
2023-02-03 12:59:59,45.3,14.0,14.7
2023-02-03 14:00:00,45.9,14.0,14.7
2023-02-03 15:00:00,48.2,14.0,14.7
2023-02-03 15:59:59,55.8,9.1,14.3
2023-02-03 17:00:00,62.1,9.1,14.3
2023-02-03 18:00:00,63.4,9.1,14.3
2023-02-03 18:59:59,60.7,9.1,14.3
2023-02-03 20:00:00,53.5,12.9,12.7
2023-02-03 21:00:00,49.9,12.9,12.7
2023-02-03 21:59:59,48.9,12.9,12.7
2023-02-03 23:00:00,46.7,12.9,12.7
2023-02-04 00:00:00,51.1,10.0,14.3
2023-02-04 00:59:59,51.2,10.0,14.3
2023-02-04 02:00:00,53.0,10.0,14.3
2023-02-04 03:00:00,54.0,10.0,14.3
2023-02-04 03:59:59,66.2,19.6,17.2
2023-02-04 05:00:00,78.9,19.6,17.2
2023-02-04 06:00:00,89.9,19.6,17.2
2023-02-04 06:59:59,98.5,19.6,17.2
2023-02-04 08:00:00,89.6,16.3,14.8
2023-02-04 09:00:00,81.8,16.3,14.8
2023-02-04 09:59:59,70.8,16.3,14.8
2023-02-04 11:00:00,49.9,16.3,14.8
2023-02-04 12:00:00,23.4,21.0,12.9
2023-02-04 12:59:59,24.9,21.0,12.9
2023-02-04 14:00:00,27.4,21.0,12.9
2023-02-04 15:00:00,30.0,21.0,12.9
2023-02-04 15:59:59,43.7,5.6,7.6
2023-02-04 17:00:00,54.8,5.6,7.6
2023-02-04 18:00:00,57.2,5.6,7.6
2023-02-04 18:59:59,54.0,5.6,7.6
2023-02-04 20:00:00,56.2,9.9,4.0
2023-02-04 21:00:00,49.5,9.9,4.0
2023-02-04 21:59:59,36.6,9.9,4.0
2023-02-04 23:00:00,30.5,9.9,4.0
2023-02-05 00:00:00,26.9,20.1,26.6
2023-02-05 00:59:59,24.6,20.1,26.6
2023-02-05 02:00:00,24.3,20.1,26.6
2023-02-05 03:00:00,26.6,20.1,26.6
2023-02-05 03:59:59,28.5,16.1,5.4
2023-02-05 05:00:00,34.9,16.1,5.4
2023-02-05 06:00:00,53.2,16.1,5.4
2023-02-05 06:59:59,74.9,16.1,5.4
2023-02-05 08:00:00,74.9,13.9,11.9
2023-02-05 09:00:00,69.0,13.9,11.9
2023-02-05 09:59:59,50.4,13.9,11.9
2023-02-05 11:00:00,65.4,13.9,11.9
2023-02-05 12:00:00,50.2,13.6,7.3
2023-02-05 12:59:59,46.7,13.6,7.3
2023-02-05 14:00:00,51.7,13.6,7.3
2023-02-05 15:00:00,57.3,13.6,7.3
2023-02-05 15:59:59,78.1,6.4,4.5
2023-02-05 17:00:00,96.8,6.4,4.5
2023-02-05 18:00:00,101.0,6.4,4.5
2023-02-05 18:59:59,99.0,6.4,4.5
2023-02-05 20:00:00,95.8,11.1,9.8
2023-02-05 21:00:00,89.9,11.1,9.8
2023-02-05 21:59:59,86.8,11.1,9.8
2023-02-05 23:00:00,84.5,11.1,9.8
2023-02-06 00:00:00,75.7,12.7,15.1
2023-02-06 00:59:59,74.8,12.7,15.1
2023-02-06 02:00:00,74.0,12.7,15.1
2023-02-06 03:00:00,72.9,12.7,15.1
2023-02-06 03:59:59,82.1,8.3,4.6
2023-02-06 05:00:00,94.6,8.3,4.6
2023-02-06 06:00:00,103.8,8.3,4.6
2023-02-06 06:59:59,113.6,8.3,4.6
2023-02-06 08:00:00,105.8,12.8,9.3
2023-02-06 09:00:00,90.3,12.8,9.3
2023-02-06 09:59:59,78.5,12.8,9.3
2023-02-06 11:00:00,71.2,12.8,9.3
2023-02-06 12:00:00,71.8,13.9,15.0
2023-02-06 12:59:59,73.0,13.9,15.0
2023-02-06 14:00:00,75.2,13.9,15.0
2023-02-06 15:00:00,81.0,13.9,15.0
2023-02-06 15:59:59,104.4,10.4,2.4
2023-02-06 17:00:00,113.0,10.4,2.4
2023-02-06 18:00:00,113.0,10.4,2.4
2023-02-06 18:59:59,108.6,10.4,2.4
2023-02-06 20:00:00,100.5,7.9,3.1
2023-02-06 21:00:00,95.8,7.9,3.1
2023-02-06 21:59:59,90.3,7.9,3.1
2023-02-06 23:00:00,85.8,7.9,3.1
2023-02-07 00:00:00,85.4,8.7,7.8
2023-02-07 00:59:59,83.9,8.7,7.8
2023-02-07 02:00:00,83.0,8.7,7.8
2023-02-07 03:00:00,82.2,8.7,7.8
2023-02-07 03:59:59,82.8,13.9,4.7
2023-02-07 05:00:00,91.8,13.9,4.7
2023-02-07 06:00:00,108.1,13.9,4.7
2023-02-07 06:59:59,115.7,13.9,4.7
2023-02-07 08:00:00,111.5,6.3,3.5
2023-02-07 09:00:00,100.6,6.3,3.5
2023-02-07 09:59:59,92.0,6.3,3.5
2023-02-07 11:00:00,95.0,6.3,3.5
2023-02-07 12:00:00,89.9,11.0,4.3
2023-02-07 12:59:59,90.1,11.0,4.3
2023-02-07 14:00:00,92.7,11.0,4.3
2023-02-07 15:00:00,94.6,11.0,4.3
2023-02-07 15:59:59,113.3,7.7,7.4
2023-02-07 17:00:00,130.8,7.7,7.4
2023-02-07 18:00:00,127.4,7.7,7.4
2023-02-07 18:59:59,118.5,7.7,7.4
2023-02-07 20:00:00,119.3,14.1,9.9
2023-02-07 21:00:00,114.8,14.1,9.9
2023-02-07 21:59:59,108.2,14.1,9.9
2023-02-07 23:00:00,95.3,14.1,9.9
2023-02-08 00:00:00,91.6,8.1,2.8
2023-02-08 00:59:59,89.7,8.1,2.8
2023-02-08 02:00:00,89.7,8.1,2.8
2023-02-08 03:00:00,88.8,8.1,2.8
2023-02-08 03:59:59,87.7,8.3,3.0
2023-02-08 05:00:00,104.7,8.3,3.0
2023-02-08 06:00:00,116.2,8.3,3.0
2023-02-08 06:59:59,125.1,8.3,3.0
2023-02-08 08:00:00,118.8,6.2,4.2
2023-02-08 09:00:00,114.6,6.2,4.2
2023-02-08 09:59:59,109.2,6.2,4.2
2023-02-08 11:00:00,108.7,6.2,4.2
2023-02-08 12:00:00,91.6,5.5,8.6
2023-02-08 12:59:59,91.8,5.5,8.6
2023-02-08 14:00:00,92.2,5.5,8.6
2023-02-08 15:00:00,93.0,5.5,8.6
2023-02-08 15:59:59,113.0,12.9,4.9
2023-02-08 17:00:00,124.4,12.9,4.9
2023-02-08 18:00:00,122.2,12.9,4.9
2023-02-08 18:59:59,116.5,12.9,4.9
2023-02-08 20:00:00,118.6,7.2,3.7
2023-02-08 21:00:00,114.3,7.2,3.7
2023-02-08 21:59:59,112.5,7.2,3.7
2023-02-08 23:00:00,106.1,7.2,3.7
2023-02-09 00:00:00,91.5,14.0,2.6
2023-02-09 00:59:59,90.6,14.0,2.6
2023-02-09 02:00:00,89.8,14.0,2.6
2023-02-09 03:00:00,88.3,14.0,2.6
2023-02-09 03:59:59,85.1,10.1,6.3
2023-02-09 05:00:00,86.9,10.1,6.3
2023-02-09 06:00:00,94.8,10.1,6.3
2023-02-09 06:59:59,105.7,10.1,6.3
2023-02-09 08:00:00,103.4,12.1,11.5
2023-02-09 09:00:00,101.3,12.1,11.5
2023-02-09 09:59:59,96.2,12.1,11.5
2023-02-09 11:00:00,94.1,12.1,11.5
2023-02-09 12:00:00,93.0,13.5,3.8
2023-02-09 12:59:59,91.1,13.5,3.8
2023-02-09 14:00:00,90.5,13.5,3.8
2023-02-09 15:00:00,90.9,13.5,3.8
2023-02-09 15:59:59,110.8,12.9,6.1
2023-02-09 17:00:00,118.9,12.9,6.1
2023-02-09 18:00:00,119.2,12.9,6.1
2023-02-09 18:59:59,114.5,12.9,6.1
2023-02-09 20:00:00,118.4,11.3,4.2
2023-02-09 21:00:00,114.8,11.3,4.2
2023-02-09 21:59:59,111.4,11.3,4.2
2023-02-09 23:00:00,103.9,11.3,4.2
2023-02-10 00:00:00,96.1,12.1,3.6
2023-02-10 00:59:59,95.2,12.1,3.6
2023-02-10 02:00:00,93.9,12.1,3.6
2023-02-10 03:00:00,92.3,12.1,3.6
2023-02-10 03:59:59,88.4,7.9,5.9
2023-02-10 05:00:00,90.1,7.9,5.9
2023-02-10 06:00:00,94.3,7.9,5.9
2023-02-10 06:59:59,104.9,7.9,5.9
2023-02-10 08:00:00,87.0,10.1,15.1
2023-02-10 09:00:00,75.7,10.1,15.1
2023-02-10 09:59:59,69.2,10.1,15.1
2023-02-10 11:00:00,68.8,10.1,15.1
2023-02-10 12:00:00,61.9,9.2,16.0
2023-02-10 12:59:59,61.6,9.2,16.0
2023-02-10 14:00:00,62.7,9.2,16.0
2023-02-10 15:00:00,65.6,9.2,16.0
2023-02-10 15:59:59,79.6,12.8,12.1
2023-02-10 17:00:00,99.8,12.8,12.1
2023-02-10 18:00:00,101.3,12.8,12.1
2023-02-10 18:59:59,98.1,12.8,12.1
2023-02-10 20:00:00,99.0,10.2,11.7
2023-02-10 21:00:00,93.7,10.2,11.7
2023-02-10 21:59:59,87.4,10.2,11.7
2023-02-10 23:00:00,76.0,10.2,11.7
2023-02-11 00:00:00,74.0,12.4,11.5
2023-02-11 00:59:59,73.0,12.4,11.5
2023-02-11 02:00:00,72.2,12.4,11.5
2023-02-11 03:00:00,70.7,12.4,11.5
2023-02-11 03:59:59,75.5,7.9,4.4
2023-02-11 05:00:00,84.9,7.9,4.4
2023-02-11 06:00:00,94.6,7.9,4.4
2023-02-11 06:59:59,106.4,7.9,4.4
2023-02-11 08:00:00,98.3,13.1,15.8
2023-02-11 09:00:00,77.3,13.1,15.8
2023-02-11 09:59:59,67.5,13.1,15.8
2023-02-11 11:00:00,51.7,13.1,15.8
2023-02-11 12:00:00,53.4,14.3,20.1
2023-02-11 12:59:59,56.2,14.3,20.1
2023-02-11 14:00:00,59.7,14.3,20.1
2023-02-11 15:00:00,67.5,14.3,20.1
2023-02-11 15:59:59,86.2,11.7,6.0
2023-02-11 17:00:00,102.9,11.7,6.0
2023-02-11 18:00:00,104.2,11.7,6.0
2023-02-11 18:59:59,99.6,11.7,6.0
2023-02-11 20:00:00,94.4,13.6,10.1
2023-02-11 21:00:00,90.4,13.6,10.1
2023-02-11 21:59:59,88.1,13.6,10.1
2023-02-11 23:00:00,83.4,13.6,10.1
2023-02-12 00:00:00,83.3,11.2,14.8
2023-02-12 00:59:59,81.4,11.2,14.8
2023-02-12 02:00:00,82.4,11.2,14.8
2023-02-12 03:00:00,82.9,11.2,14.8
2023-02-12 03:59:59,88.1,8.2,5.5
2023-02-12 05:00:00,95.0,8.2,5.5
2023-02-12 06:00:00,104.6,8.2,5.5
2023-02-12 06:59:59,116.7,8.2,5.5
2023-02-12 08:00:00,110.6,11.8,12.2
2023-02-12 09:00:00,102.3,11.8,12.2
2023-02-12 09:59:59,100.9,11.8,12.2
2023-02-12 11:00:00,98.7,11.8,12.2
2023-02-12 12:00:00,96.0,11.6,12.7
2023-02-12 12:59:59,98.9,11.6,12.7
2023-02-12 14:00:00,104.9,11.6,12.7
2023-02-12 15:00:00,105.9,11.6,12.7
2023-02-12 15:59:59,127.0,6.7,5.6
2023-02-12 17:00:00,141.2,6.7,5.6
2023-02-12 18:00:00,139.4,6.7,5.6
2023-02-12 18:59:59,132.2,6.7,5.6
2023-02-12 20:00:00,132.0,13.2,4.4
2023-02-12 21:00:00,123.0,13.2,4.4
2023-02-12 21:59:59,120.2,13.2,4.4
2023-02-12 23:00:00,116.9,13.2,4.4
2023-02-13 00:00:00,101.4,13.3,11.4
2023-02-13 00:59:59,100.5,13.3,11.4
2023-02-13 02:00:00,99.8,13.3,11.4
2023-02-13 03:00:00,99.6,13.3,11.4
2023-02-13 03:59:59,112.4,11.9,10.8
2023-02-13 05:00:00,121.6,11.9,10.8
2023-02-13 06:00:00,140.6,11.9,10.8
2023-02-13 06:59:59,158.0,11.9,10.8
2023-02-13 08:00:00,141.0,13.8,5.4
2023-02-13 09:00:00,123.6,13.8,5.4
2023-02-13 09:59:59,99.8,13.8,5.4
2023-02-13 11:00:00,97.0,13.8,5.4
2023-02-13 12:00:00,100.1,12.8,5.7
2023-02-13 12:59:59,101.1,12.8,5.7
2023-02-13 14:00:00,102.3,12.8,5.7
2023-02-13 15:00:00,105.3,12.8,5.7
2023-02-13 15:59:59,130.1,10.6,8.2
2023-02-13 17:00:00,167.9,10.6,8.2
2023-02-13 18:00:00,158.4,10.6,8.2
2023-02-13 18:59:59,142.7,10.6,8.2
2023-02-13 20:00:00,130.8,11.0,7.5
2023-02-13 21:00:00,119.6,11.0,7.5
2023-02-13 21:59:59,110.4,11.0,7.5
2023-02-13 23:00:00,95.3,11.0,7.5
2023-02-14 00:00:00,88.5,6.1,12.5
2023-02-14 00:59:59,87.6,6.1,12.5
2023-02-14 02:00:00,86.5,6.1,12.5
2023-02-14 03:00:00,84.8,6.1,12.5
2023-02-14 03:59:59,92.9,11.2,4.0
2023-02-14 05:00:00,103.3,11.2,4.0
2023-02-14 06:00:00,111.2,11.2,4.0
2023-02-14 06:59:59,119.2,11.2,4.0
2023-02-14 08:00:00,101.5,12.3,15.6
2023-02-14 09:00:00,80.7,12.3,15.6
2023-02-14 09:59:59,76.1,12.3,15.6
2023-02-14 11:00:00,69.2,12.3,15.6
2023-02-14 12:00:00,68.1,17.2,17.3
2023-02-14 12:59:59,69.5,17.2,17.3
2023-02-14 14:00:00,72.0,17.2,17.3
2023-02-14 15:00:00,75.6,17.2,17.3
2023-02-14 15:59:59,87.9,14.0,7.2
2023-02-14 17:00:00,106.5,14.0,7.2
2023-02-14 18:00:00,108.0,14.0,7.2
2023-02-14 18:59:59,105.3,14.0,7.2
2023-02-14 20:00:00,96.5,6.2,13.3
2023-02-14 21:00:00,95.1,6.2,13.3
2023-02-14 21:59:59,89.4,6.2,13.3
2023-02-14 23:00:00,87.6,6.2,13.3
2023-02-15 00:00:00,87.8,14.0,8.7
2023-02-15 00:59:59,87.4,14.0,8.7
2023-02-15 02:00:00,86.8,14.0,8.7
2023-02-15 03:00:00,86.9,14.0,8.7
2023-02-15 03:59:59,91.3,6.4,9.3
2023-02-15 05:00:00,104.4,6.4,9.3
2023-02-15 06:00:00,115.6,6.4,9.3
2023-02-15 06:59:59,124.8,6.4,9.3
2023-02-15 08:00:00,120.3,11.2,10.2
2023-02-15 09:00:00,112.2,11.2,10.2
2023-02-15 09:59:59,110.9,11.2,10.2
2023-02-15 11:00:00,110.6,11.2,10.2
2023-02-15 12:00:00,98.5,13.1,7.9
2023-02-15 12:59:59,99.2,13.1,7.9
2023-02-15 14:00:00,104.1,13.1,7.9
2023-02-15 15:00:00,107.5,13.1,7.9
2023-02-15 15:59:59,124.9,18.5,4.9
2023-02-15 17:00:00,146.2,18.5,4.9
2023-02-15 18:00:00,141.7,18.5,4.9
2023-02-15 18:59:59,132.6,18.5,4.9
2023-02-15 20:00:00,122.3,9.2,9.1
2023-02-15 21:00:00,117.3,9.2,9.1
2023-02-15 21:59:59,114.8,9.2,9.1
2023-02-15 23:00:00,108.8,9.2,9.1
2023-02-16 00:00:00,95.3,11.6,2.4
2023-02-16 00:59:59,93.7,11.6,2.4
2023-02-16 02:00:00,92.9,11.6,2.4
2023-02-16 03:00:00,91.9,11.6,2.4
2023-02-16 03:59:59,89.2,6.5,3.3
2023-02-16 05:00:00,90.6,6.5,3.3
2023-02-16 06:00:00,95.9,6.5,3.3
2023-02-16 06:59:59,104.6,6.5,3.3
2023-02-16 08:00:00,92.6,11.1,8.0
2023-02-16 09:00:00,92.5,11.1,8.0
2023-02-16 09:59:59,90.2,11.1,8.0
2023-02-16 11:00:00,90.7,11.1,8.0
2023-02-16 12:00:00,92.2,8.2,4.9
