Start_DateTime,End_DateTime,Hourly_Step,Price_Euro_per_MWh
2023-09-25 14:00:00,2023-09-25 15:00:00,1.0,84.09
2023-09-25 15:00:00,2023-09-25 16:00:00,1.0,92.06
2023-09-25 16:00:00,2023-09-25 17:00:00,1.0,97.46
2023-09-25 17:00:00,2023-09-25 18:00:00,1.0,125.92
2023-09-25 18:00:00,2023-09-25 19:00:00,1.0,200.09
2023-09-25 19:00:00,2023-09-25 20:00:00,1.0,379.59
2023-09-25 20:00:00,2023-09-25 21:00:00,1.0,249.39
2023-09-25 21:00:00,2023-09-25 22:00:00,1.0,136.34
2023-09-25 22:00:00,2023-09-25 23:00:00,1.0,122.91
2023-09-25 23:00:00,2023-09-26 00:00:00,1.0,110.17
2023-09-26 00:00:00,2023-09-26 01:00:00,1.0,114.16
2023-09-26 01:00:00,2023-09-26 02:00:00,1.0,107.99
2023-09-26 02:00:00,2023-09-26 03:00:00,1.0,104.93
2023-09-26 03:00:00,2023-09-26 04:00:00,1.0,104.58
2023-09-26 04:00:00,2023-09-26 05:00:00,1.0,104.57
2023-09-26 05:00:00,2023-09-26 06:00:00,1.0,107.99
2023-09-26 06:00:00,2023-09-26 07:00:00,1.0,152.26
2023-09-26 07:00:00,2023-09-26 08:00:00,1.0,288.55
2023-09-26 08:00:00,2023-09-26 09:00:00,1.0,166.98
2023-09-26 09:00:00,2023-09-26 10:00:00,1.0,117.75
2023-09-26 10:00:00,2023-09-26 11:00:00,1.0,100.41
2023-09-26 11:00:00,2023-09-26 12:00:00,1.0,95.27
2023-09-26 12:00:00,2023-09-26 13:00:00,1.0,91.08
2023-09-26 13:00:00,2023-09-26 14:00:00,1.0,82.95
2023-09-26 14:00:00,2023-09-26 15:00:00,1.0,89.87
2023-09-26 15:00:00,2023-09-26 16:00:00,1.0,98.02
2023-09-26 16:00:00,2023-09-26 17:00:00,1.0,104.51
2023-09-26 17:00:00,2023-09-26 18:00:00,1.0,135.48
2023-09-26 18:00:00,2023-09-26 19:00:00,1.0,180.24
2023-09-26 19:00:00,2023-09-26 20:00:00,1.0,246.82
2023-09-26 20:00:00,2023-09-26 21:00:00,1.0,160.34
2023-09-26 21:00:00,2023-09-26 22:00:00,1.0,126.27
2023-09-26 22:00:00,2023-09-26 23:00:00,1.0,108.06
2023-09-26 23:00:00,2023-09-27 00:00:00,1.0,101.28
2023-09-27 00:00:00,2023-09-27 01:00:00,1.0,105.51
2023-09-27 01:00:00,2023-09-27 02:00:00,1.0,102.0
2023-09-27 02:00:00,2023-09-27 03:00:00,1.0,102.55
2023-09-27 03:00:00,2023-09-27 04:00:00,1.0,102.05
2023-09-27 04:00:00,2023-09-27 05:00:00,1.0,100.45
2023-09-27 05:00:00,2023-09-27 06:00:00,1.0,108.62
2023-09-27 06:00:00,2023-09-27 07:00:00,1.0,141.76
2023-09-27 07:00:00,2023-09-27 08:00:00,1.0,259.77
2023-09-27 08:00:00,2023-09-27 09:00:00,1.0,175.5
2023-09-27 09:00:00,2023-09-27 10:00:00,1.0,128.79
2023-09-27 10:00:00,2023-09-27 11:00:00,1.0,102.33
2023-09-27 11:00:00,2023-09-27 12:00:00,1.0,93.26
2023-09-27 12:00:00,2023-09-27 13:00:00,1.0,90.2
2023-09-27 13:00:00,2023-09-27 14:00:00,1.0,87.34
2023-09-27 14:00:00,2023-09-27 15:00:00,1.0,89.22
2023-09-27 15:00:00,2023-09-27 16:00:00,1.0,94.04
2023-09-27 16:00:00,2023-09-27 17:00:00,1.0,109.25
2023-09-27 17:00:00,2023-09-27 18:00:00,1.0,149.91
2023-09-27 18:00:00,2023-09-27 19:00:00,1.0,194.93
2023-09-27 19:00:00,2023-09-27 20:00:00,1.0,214.7
2023-09-27 20:00:00,2023-09-27 21:00:00,1.0,142.08
2023-09-27 21:00:00,2023-09-27 22:00:00,1.0,107.82
2023-09-27 22:00:00,2023-09-27 23:00:00,1.0,96.38
2023-09-27 23:00:00,2023-09-28 00:00:00,1.0,89.09
2023-09-28 00:00:00,2023-09-28 01:00:00,1.0,88.36
2023-09-28 01:00:00,2023-09-28 02:00:00,1.0,84.05
2023-09-28 02:00:00,2023-09-28 03:00:00,1.0,72.95
2023-09-28 03:00:00,2023-09-28 04:00:00,1.0,74.84
2023-09-28 04:00:00,2023-09-28 05:00:00,1.0,80.87
2023-09-28 05:00:00,2023-09-28 06:00:00,1.0,92.88
2023-09-28 06:00:00,2023-09-28 07:00:00,1.0,115.35
2023-09-28 07:00:00,2023-09-28 08:00:00,1.0,126.25
2023-09-28 08:00:00,2023-09-28 09:00:00,1.0,129.56
2023-09-28 09:00:00,2023-09-28 10:00:00,1.0,110.85
2023-09-28 10:00:00,2023-09-28 11:00:00,1.0,93.36
2023-09-28 11:00:00,2023-09-28 12:00:00,1.0,88.56
2023-09-28 12:00:00,2023-09-28 13:00:00,1.0,83.48
2023-09-28 13:00:00,2023-09-28 14:00:00,1.0,82.0
2023-09-28 14:00:00,2023-09-28 15:00:00,1.0,87.7
2023-09-28 15:00:00,2023-09-28 16:00:00,1.0,92.02
2023-09-28 16:00:00,2023-09-28 17:00:00,1.0,99.89
2023-09-28 17:00:00,2023-09-28 18:00:00,1.0,132.63
2023-09-28 18:00:00,2023-09-28 19:00:00,1.0,184.85
2023-09-28 19:00:00,2023-09-28 20:00:00,1.0,265.8
2023-09-28 20:00:00,2023-09-28 21:00:00,1.0,156.51
2023-09-28 21:00:00,2023-09-28 22:00:00,1.0,128.26
2023-09-28 22:00:00,2023-09-28 23:00:00,1.0,118.42
2023-09-28 23:00:00,2023-09-29 00:00:00,1.0,111.03
2023-09-29 00:00:00,2023-09-29 01:00:00,1.0,108.5
2023-09-29 01:00:00,2023-09-29 02:00:00,1.0,97.93
2023-09-29 02:00:00,2023-09-29 03:00:00,1.0,95.55
2023-09-29 03:00:00,2023-09-29 04:00:00,1.0,92.0
2023-09-29 04:00:00,2023-09-29 05:00:00,1.0,94.03
2023-09-29 05:00:00,2023-09-29 06:00:00,1.0,100.68
2023-09-29 06:00:00,2023-09-29 07:00:00,1.0,128.45
2023-09-29 07:00:00,2023-09-29 08:00:00,1.0,137.92
2023-09-29 08:00:00,2023-09-29 09:00:00,1.0,130.05
2023-09-29 09:00:00,2023-09-29 10:00:00,1.0,106.82
2023-09-29 10:00:00,2023-09-29 11:00:00,1.0,92.07
2023-09-29 11:00:00,2023-09-29 12:00:00,1.0,87.37
2023-09-29 12:00:00,2023-09-29 13:00:00,1.0,82.05
2023-09-29 13:00:00,2023-09-29 14:00:00,1.0,72.44
2023-09-29 14:00:00,2023-09-29 15:00:00,1.0,77.04
2023-09-29 15:00:00,2023-09-29 16:00:00,1.0,90.7
2023-09-29 16:00:00,2023-09-29 17:00:00,1.0,96.47
2023-09-29 17:00:00,2023-09-29 18:00:00,1.0,112.01
2023-09-29 18:00:00,2023-09-29 19:00:00,1.0,130.05
2023-09-29 19:00:00,2023-09-29 20:00:00,1.0,140.47
2023-09-29 20:00:00,2023-09-29 21:00:00,1.0,132.94
2023-09-29 21:00:00,2023-09-29 22:00:00,1.0,113.4
2023-09-29 22:00:00,2023-09-29 23:00:00,1.0,106.57
2023-09-29 23:00:00,2023-09-30 00:00:00,1.0,101.07
2023-09-30 00:00:00,2023-09-30 01:00:00,1.0,90.95
2023-09-30 01:00:00,2023-09-30 02:00:00,1.0,88.89
2023-09-30 02:00:00,2023-09-30 03:00:00,1.0,88.78
2023-09-30 03:00:00,2023-09-30 04:00:00,1.0,88.72
2023-09-30 04:00:00,2023-09-30 05:00:00,1.0,88.28
2023-09-30 05:00:00,2023-09-30 06:00:00,1.0,92.1
2023-09-30 06:00:00,2023-09-30 07:00:00,1.0,105.3
2023-09-30 07:00:00,2023-09-30 08:00:00,1.0,109.46
2023-09-30 08:00:00,2023-09-30 09:00:00,1.0,110.05
2023-09-30 09:00:00,2023-09-30 10:00:00,1.0,104.97
2023-09-30 10:00:00,2023-09-30 11:00:00,1.0,87.52
2023-09-30 11:00:00,2023-09-30 12:00:00,1.0,70.53
2023-09-30 12:00:00,2023-09-30 13:00:00,1.0,42.76
2023-09-30 13:00:00,2023-09-30 14:00:00,1.0,8.76
2023-09-30 14:00:00,2023-09-30 15:00:00,1.0,15.04
2023-09-30 15:00:00,2023-09-30 16:00:00,1.0,56.0
2023-09-30 16:00:00,2023-09-30 17:00:00,1.0,85.01
2023-09-30 17:00:00,2023-09-30 18:00:00,1.0,107.7
2023-09-30 18:00:00,2023-09-30 19:00:00,1.0,136.41
2023-09-30 19:00:00,2023-09-30 20:00:00,1.0,163.9
2023-09-30 20:00:00,2023-09-30 21:00:00,1.0,134.1
2023-09-30 21:00:00,2023-09-30 22:00:00,1.0,112.4
2023-09-30 22:00:00,2023-09-30 23:00:00,1.0,107.4
2023-09-30 23:00:00,2023-10-01 00:00:00,1.0,101.04
2023-10-01 00:00:00,2023-10-01 01:00:00,1.0,102.73
2023-10-01 01:00:00,2023-10-01 02:00:00,1.0,94.14
2023-10-01 02:00:00,2023-10-01 03:00:00,1.0,88.6
2023-10-01 03:00:00,2023-10-01 04:00:00,1.0,89.37
2023-10-01 04:00:00,2023-10-01 05:00:00,1.0,86.89
2023-10-01 05:00:00,2023-10-01 06:00:00,1.0,85.45
2023-10-01 06:00:00,2023-10-01 07:00:00,1.0,85.07
2023-10-01 07:00:00,2023-10-01 08:00:00,1.0,88.08
2023-10-01 08:00:00,2023-10-01 09:00:00,1.0,82.1
2023-10-01 09:00:00,2023-10-01 10:00:00,1.0,62.73
2023-10-01 10:00:00,2023-10-01 11:00:00,1.0,40.0
2023-10-01 11:00:00,2023-10-01 12:00:00,1.0,8.99
2023-10-01 12:00:00,2023-10-01 13:00:00,1.0,-0.01
2023-10-01 13:00:00,2023-10-01 14:00:00,1.0,-1.93
2023-10-01 14:00:00,2023-10-01 15:00:00,1.0,-0.73
2023-10-01 15:00:00,2023-10-01 16:00:00,1.0,1.53
2023-10-01 16:00:00,2023-10-01 17:00:00,1.0,62.73
2023-10-01 17:00:00,2023-10-01 18:00:00,1.0,99.51
2023-10-01 18:00:00,2023-10-01 19:00:00,1.0,120.06
2023-10-01 19:00:00,2023-10-01 20:00:00,1.0,130.0
2023-10-01 20:00:00,2023-10-01 21:00:00,1.0,130.0
2023-10-01 21:00:00,2023-10-01 22:00:00,1.0,115.16
2023-10-01 22:00:00,2023-10-01 23:00:00,1.0,106.62
2023-10-01 23:00:00,2023-10-02 00:00:00,1.0,99.97
2023-10-02 00:00:00,2023-10-02 01:00:00,1.0,94.9
2023-10-02 01:00:00,2023-10-02 02:00:00,1.0,93.17
2023-10-02 02:00:00,2023-10-02 03:00:00,1.0,93.4
2023-10-02 03:00:00,2023-10-02 04:00:00,1.0,92.02
2023-10-02 04:00:00,2023-10-02 05:00:00,1.0,95.68
2023-10-02 05:00:00,2023-10-02 06:00:00,1.0,99.33
2023-10-02 06:00:00,2023-10-02 07:00:00,1.0,124.99
2023-10-02 07:00:00,2023-10-02 08:00:00,1.0,143.49
2023-10-02 08:00:00,2023-10-02 09:00:00,1.0,144.5
2023-10-02 09:00:00,2023-10-02 10:00:00,1.0,128.0
2023-10-02 10:00:00,2023-10-02 11:00:00,1.0,105.32
2023-10-02 11:00:00,2023-10-02 12:00:00,1.0,92.48
2023-10-02 12:00:00,2023-10-02 13:00:00,1.0,90.28
2023-10-02 13:00:00,2023-10-02 14:00:00,1.0,87.92
2023-10-02 14:00:00,2023-10-02 15:00:00,1.0,88.17
2023-10-02 15:00:00,2023-10-02 16:00:00,1.0,90.5
2023-10-02 16:00:00,2023-10-02 17:00:00,1.0,106.03
2023-10-02 17:00:00,2023-10-02 18:00:00,1.0,133.27
2023-10-02 18:00:00,2023-10-02 19:00:00,1.0,200.01
2023-10-02 19:00:00,2023-10-02 20:00:00,1.0,245.05
2023-10-02 20:00:00,2023-10-02 21:00:00,1.0,160.07
2023-10-02 21:00:00,2023-10-02 22:00:00,1.0,120.0
2023-10-02 22:00:00,2023-10-02 23:00:00,1.0,107.03
2023-10-02 23:00:00,2023-10-03 00:00:00,1.0,100.0
2023-10-03 00:00:00,2023-10-03 01:00:00,1.0,97.58
2023-10-03 01:00:00,2023-10-03 02:00:00,1.0,94.61
2023-10-03 02:00:00,2023-10-03 03:00:00,1.0,71.94
2023-10-03 03:00:00,2023-10-03 04:00:00,1.0,30.64
2023-10-03 04:00:00,2023-10-03 05:00:00,1.0,11.51
2023-10-03 05:00:00,2023-10-03 06:00:00,1.0,5.02
2023-10-03 06:00:00,2023-10-03 07:00:00,1.0,6.31
2023-10-03 07:00:00,2023-10-03 08:00:00,1.0,35.7
2023-10-03 08:00:00,2023-10-03 09:00:00,1.0,12.5
2023-10-03 09:00:00,2023-10-03 10:00:00,1.0,3.3
2023-10-03 10:00:00,2023-10-03 11:00:00,1.0,-0.08
2023-10-03 11:00:00,2023-10-03 12:00:00,1.0,-0.94
2023-10-03 12:00:00,2023-10-03 13:00:00,1.0,-8.3
2023-10-03 13:00:00,2023-10-03 14:00:00,1.0,-11.07
2023-10-03 14:00:00,2023-10-03 15:00:00,1.0,-9.98
2023-10-03 15:00:00,2023-10-03 16:00:00,1.0,-4.91
2023-10-03 16:00:00,2023-10-03 17:00:00,1.0,-0.05
2023-10-03 17:00:00,2023-10-03 18:00:00,1.0,5.0
2023-10-03 18:00:00,2023-10-03 19:00:00,1.0,35.72
2023-10-03 19:00:00,2023-10-03 20:00:00,1.0,60.0
2023-10-03 20:00:00,2023-10-03 21:00:00,1.0,47.51
2023-10-03 21:00:00,2023-10-03 22:00:00,1.0,13.75
2023-10-03 22:00:00,2023-10-03 23:00:00,1.0,45.1
2023-10-03 23:00:00,2023-10-04 00:00:00,1.0,10.06
2023-10-04 00:00:00,2023-10-04 01:00:00,1.0,22.21
2023-10-04 01:00:00,2023-10-04 02:00:00,1.0,10.1
2023-10-04 02:00:00,2023-10-04 03:00:00,1.0,9.53
2023-10-04 03:00:00,2023-10-04 04:00:00,1.0,7.77
2023-10-04 04:00:00,2023-10-04 05:00:00,1.0,14.5
2023-10-04 05:00:00,2023-10-04 06:00:00,1.0,47.92
2023-10-04 06:00:00,2023-10-04 07:00:00,1.0,98.59
2023-10-04 07:00:00,2023-10-04 08:00:00,1.0,117.02
2023-10-04 08:00:00,2023-10-04 09:00:00,1.0,121.31
2023-10-04 09:00:00,2023-10-04 10:00:00,1.0,105.9
2023-10-04 10:00:00,2023-10-04 11:00:00,1.0,77.66
2023-10-04 11:00:00,2023-10-04 12:00:00,1.0,67.22
2023-10-04 12:00:00,2023-10-04 13:00:00,1.0,37.55
2023-10-04 13:00:00,2023-10-04 14:00:00,1.0,42.74
2023-10-04 14:00:00,2023-10-04 15:00:00,1.0,39.75
2023-10-04 15:00:00,2023-10-04 16:00:00,1.0,61.54
2023-10-04 16:00:00,2023-10-04 17:00:00,1.0,79.91
2023-10-04 17:00:00,2023-10-04 18:00:00,1.0,95.57
2023-10-04 18:00:00,2023-10-04 19:00:00,1.0,116.1
2023-10-04 19:00:00,2023-10-04 20:00:00,1.0,127.36
2023-10-04 20:00:00,2023-10-04 21:00:00,1.0,116.1
2023-10-04 21:00:00,2023-10-04 22:00:00,1.0,88.02
2023-10-04 22:00:00,2023-10-04 23:00:00,1.0,85.59
2023-10-04 23:00:00,2023-10-05 00:00:00,1.0,77.85
2023-10-05 00:00:00,2023-10-05 01:00:00,1.0,82.67
2023-10-05 01:00:00,2023-10-05 02:00:00,1.0,76.81
2023-10-05 02:00:00,2023-10-05 03:00:00,1.0,70.27
2023-10-05 03:00:00,2023-10-05 04:00:00,1.0,61.4
2023-10-05 04:00:00,2023-10-05 05:00:00,1.0,68.91
2023-10-05 05:00:00,2023-10-05 06:00:00,1.0,78.46
2023-10-05 06:00:00,2023-10-05 07:00:00,1.0,90.57
2023-10-05 07:00:00,2023-10-05 08:00:00,1.0,107.46
2023-10-05 08:00:00,2023-10-05 09:00:00,1.0,121.85
2023-10-05 09:00:00,2023-10-05 10:00:00,1.0,107.11
2023-10-05 10:00:00,2023-10-05 11:00:00,1.0,87.33
2023-10-05 11:00:00,2023-10-05 12:00:00,1.0,80.9
2023-10-05 12:00:00,2023-10-05 13:00:00,1.0,79.0
2023-10-05 13:00:00,2023-10-05 14:00:00,1.0,76.59
2023-10-05 14:00:00,2023-10-05 15:00:00,1.0,80.03
2023-10-05 15:00:00,2023-10-05 16:00:00,1.0,83.54
2023-10-05 16:00:00,2023-10-05 17:00:00,1.0,96.81
2023-10-05 17:00:00,2023-10-05 18:00:00,1.0,117.1
2023-10-05 18:00:00,2023-10-05 19:00:00,1.0,176.64
2023-10-05 19:00:00,2023-10-05 20:00:00,1.0,250.28
2023-10-05 20:00:00,2023-10-05 21:00:00,1.0,139.4
2023-10-05 21:00:00,2023-10-05 22:00:00,1.0,109.93
2023-10-05 22:00:00,2023-10-05 23:00:00,1.0,100.98
2023-10-05 23:00:00,2023-10-06 00:00:00,1.0,94.58
2023-10-06 00:00:00,2023-10-06 01:00:00,1.0,87.39
2023-10-06 01:00:00,2023-10-06 02:00:00,1.0,84.86
2023-10-06 02:00:00,2023-10-06 03:00:00,1.0,80.04
2023-10-06 03:00:00,2023-10-06 04:00:00,1.0,75.06
2023-10-06 04:00:00,2023-10-06 05:00:00,1.0,70.98
2023-10-06 05:00:00,2023-10-06 06:00:00,1.0,75.87
2023-10-06 06:00:00,2023-10-06 07:00:00,1.0,97.45
2023-10-06 07:00:00,2023-10-06 08:00:00,1.0,117.47
2023-10-06 08:00:00,2023-10-06 09:00:00,1.0,120.69
2023-10-06 09:00:00,2023-10-06 10:00:00,1.0,104.39
2023-10-06 10:00:00,2023-10-06 11:00:00,1.0,84.26
2023-10-06 11:00:00,2023-10-06 12:00:00,1.0,62.81
2023-10-06 12:00:00,2023-10-06 13:00:00,1.0,10.05
2023-10-06 13:00:00,2023-10-06 14:00:00,1.0,1.08
2023-10-06 14:00:00,2023-10-06 15:00:00,1.0,1.47
2023-10-06 15:00:00,2023-10-06 16:00:00,1.0,41.79
2023-10-06 16:00:00,2023-10-06 17:00:00,1.0,62.38
2023-10-06 17:00:00,2023-10-06 18:00:00,1.0,86.55
2023-10-06 18:00:00,2023-10-06 19:00:00,1.0,104.3
2023-10-06 19:00:00,2023-10-06 20:00:00,1.0,111.17
2023-10-06 20:00:00,2023-10-06 21:00:00,1.0,101.0
2023-10-06 21:00:00,2023-10-06 22:00:00,1.0,80.07
2023-10-06 22:00:00,2023-10-06 23:00:00,1.0,56.78
2023-10-06 23:00:00,2023-10-07 00:00:00,1.0,0.52
2023-10-07 00:00:00,2023-10-07 01:00:00,1.0,0.05
2023-10-07 01:00:00,2023-10-07 02:00:00,1.0,0.04
2023-10-07 02:00:00,2023-10-07 03:00:00,1.0,0.1
2023-10-07 03:00:00,2023-10-07 04:00:00,1.0,0.67
2023-10-07 04:00:00,2023-10-07 05:00:00,1.0,6.07
2023-10-07 05:00:00,2023-10-07 06:00:00,1.0,21.38
2023-10-07 06:00:00,2023-10-07 07:00:00,1.0,52.44
2023-10-07 07:00:00,2023-10-07 08:00:00,1.0,67.17
2023-10-07 08:00:00,2023-10-07 09:00:00,1.0,70.82
2023-10-07 09:00:00,2023-10-07 10:00:00,1.0,68.71
2023-10-07 10:00:00,2023-10-07 11:00:00,1.0,46.82
2023-10-07 11:00:00,2023-10-07 12:00:00,1.0,19.62
2023-10-07 12:00:00,2023-10-07 13:00:00,1.0,10.38
2023-10-07 13:00:00,2023-10-07 14:00:00,1.0,0.22
2023-10-07 14:00:00,2023-10-07 15:00:00,1.0,1.0
2023-10-07 15:00:00,2023-10-07 16:00:00,1.0,22.01
2023-10-07 16:00:00,2023-10-07 17:00:00,1.0,61.59
2023-10-07 17:00:00,2023-10-07 18:00:00,1.0,86.44
2023-10-07 18:00:00,2023-10-07 19:00:00,1.0,102.28
2023-10-07 19:00:00,2023-10-07 20:00:00,1.0,108.91
2023-10-07 20:00:00,2023-10-07 21:00:00,1.0,100.0
2023-10-07 21:00:00,2023-10-07 22:00:00,1.0,83.99
2023-10-07 22:00:00,2023-10-07 23:00:00,1.0,76.19
2023-10-07 23:00:00,2023-10-08 00:00:00,1.0,72.0
2023-10-08 00:00:00,2023-10-08 01:00:00,1.0,70.7
2023-10-08 01:00:00,2023-10-08 02:00:00,1.0,70.64
2023-10-08 02:00:00,2023-10-08 03:00:00,1.0,70.62
2023-10-08 03:00:00,2023-10-08 04:00:00,1.0,70.61
2023-10-08 04:00:00,2023-10-08 05:00:00,1.0,71.81
2023-10-08 05:00:00,2023-10-08 06:00:00,1.0,77.09
2023-10-08 06:00:00,2023-10-08 07:00:00,1.0,83.51
2023-10-08 07:00:00,2023-10-08 08:00:00,1.0,100.0
2023-10-08 08:00:00,2023-10-08 09:00:00,1.0,102.12
2023-10-08 09:00:00,2023-10-08 10:00:00,1.0,100.86
2023-10-08 10:00:00,2023-10-08 11:00:00,1.0,86.94
2023-10-08 11:00:00,2023-10-08 12:00:00,1.0,76.51
2023-10-08 12:00:00,2023-10-08 13:00:00,1.0,70.57
2023-10-08 13:00:00,2023-10-08 14:00:00,1.0,55.15
2023-10-08 14:00:00,2023-10-08 15:00:00,1.0,54.6
2023-10-08 15:00:00,2023-10-08 16:00:00,1.0,70.8
2023-10-08 16:00:00,2023-10-08 17:00:00,1.0,88.59
2023-10-08 17:00:00,2023-10-08 18:00:00,1.0,113.24
2023-10-08 18:00:00,2023-10-08 19:00:00,1.0,135.67
2023-10-08 19:00:00,2023-10-08 20:00:00,1.0,162.58
2023-10-08 20:00:00,2023-10-08 21:00:00,1.0,131.85
2023-10-08 21:00:00,2023-10-08 22:00:00,1.0,110.2
2023-10-08 22:00:00,2023-10-08 23:00:00,1.0,104.42
2023-10-08 23:00:00,2023-10-09 00:00:00,1.0,96.34
2023-10-09 00:00:00,2023-10-09 01:00:00,1.0,91.11
2023-10-09 01:00:00,2023-10-09 02:00:00,1.0,87.45
2023-10-09 02:00:00,2023-10-09 03:00:00,1.0,82.44
2023-10-09 03:00:00,2023-10-09 04:00:00,1.0,77.4
2023-10-09 04:00:00,2023-10-09 05:00:00,1.0,75.0
2023-10-09 05:00:00,2023-10-09 06:00:00,1.0,79.05
2023-10-09 06:00:00,2023-10-09 07:00:00,1.0,96.7
2023-10-09 07:00:00,2023-10-09 08:00:00,1.0,111.8
2023-10-09 08:00:00,2023-10-09 09:00:00,1.0,126.72
2023-10-09 09:00:00,2023-10-09 10:00:00,1.0,121.43
2023-10-09 10:00:00,2023-10-09 11:00:00,1.0,111.59
2023-10-09 11:00:00,2023-10-09 12:00:00,1.0,105.36
2023-10-09 12:00:00,2023-10-09 13:00:00,1.0,98.99
2023-10-09 13:00:00,2023-10-09 14:00:00,1.0,100.6
2023-10-09 14:00:00,2023-10-09 15:00:00,1.0,105.5
2023-10-09 15:00:00,2023-10-09 16:00:00,1.0,109.91
2023-10-09 16:00:00,2023-10-09 17:00:00,1.0,113.02
2023-10-09 17:00:00,2023-10-09 18:00:00,1.0,129.32
2023-10-09 18:00:00,2023-10-09 19:00:00,1.0,189.22
2023-10-09 19:00:00,2023-10-09 20:00:00,1.0,221.7
2023-10-09 20:00:00,2023-10-09 21:00:00,1.0,184.5
2023-10-09 21:00:00,2023-10-09 22:00:00,1.0,132.75
2023-10-09 22:00:00,2023-10-09 23:00:00,1.0,120.0
2023-10-09 23:00:00,2023-10-10 00:00:00,1.0,112.7
2023-10-10 00:00:00,2023-10-10 01:00:00,1.0,104.0
2023-10-10 01:00:00,2023-10-10 02:00:00,1.0,100.6
2023-10-10 02:00:00,2023-10-10 03:00:00,1.0,99.9
2023-10-10 03:00:00,2023-10-10 04:00:00,1.0,99.52
2023-10-10 04:00:00,2023-10-10 05:00:00,1.0,97.39
2023-10-10 05:00:00,2023-10-10 06:00:00,1.0,110.71
2023-10-10 06:00:00,2023-10-10 07:00:00,1.0,130.0
2023-10-10 07:00:00,2023-10-10 08:00:00,1.0,201.92
2023-10-10 08:00:00,2023-10-10 09:00:00,1.0,198.63
2023-10-10 09:00:00,2023-10-10 10:00:00,1.0,132.1
2023-10-10 10:00:00,2023-10-10 11:00:00,1.0,116.2
2023-10-10 11:00:00,2023-10-10 12:00:00,1.0,104.98
2023-10-10 12:00:00,2023-10-10 13:00:00,1.0,96.65
2023-10-10 13:00:00,2023-10-10 14:00:00,1.0,89.29
2023-10-10 14:00:00,2023-10-10 15:00:00,1.0,91.42
2023-10-10 15:00:00,2023-10-10 16:00:00,1.0,91.62
2023-10-10 16:00:00,2023-10-10 17:00:00,1.0,99.2
2023-10-10 17:00:00,2023-10-10 18:00:00,1.0,117.36
2023-10-10 18:00:00,2023-10-10 19:00:00,1.0,127.42
2023-10-10 19:00:00,2023-10-10 20:00:00,1.0,139.27
2023-10-10 20:00:00,2023-10-10 21:00:00,1.0,104.78
2023-10-10 21:00:00,2023-10-10 22:00:00,1.0,86.74
2023-10-10 22:00:00,2023-10-10 23:00:00,1.0,88.65
2023-10-10 23:00:00,2023-10-11 00:00:00,1.0,68.9
2023-10-11 00:00:00,2023-10-11 01:00:00,1.0,63.25
2023-10-11 01:00:00,2023-10-11 02:00:00,1.0,26.06
2023-10-11 02:00:00,2023-10-11 03:00:00,1.0,7.85
2023-10-11 03:00:00,2023-10-11 04:00:00,1.0,2.31
2023-10-11 04:00:00,2023-10-11 05:00:00,1.0,3.26
2023-10-11 05:00:00,2023-10-11 06:00:00,1.0,10.0
2023-10-11 06:00:00,2023-10-11 07:00:00,1.0,80.13
2023-10-11 07:00:00,2023-10-11 08:00:00,1.0,127.16
2023-10-11 08:00:00,2023-10-11 09:00:00,1.0,127.88
2023-10-11 09:00:00,2023-10-11 10:00:00,1.0,102.94
2023-10-11 10:00:00,2023-10-11 11:00:00,1.0,50.01
2023-10-11 11:00:00,2023-10-11 12:00:00,1.0,1.05
2023-10-11 12:00:00,2023-10-11 13:00:00,1.0,0.0
2023-10-11 13:00:00,2023-10-11 14:00:00,1.0,-0.06
2023-10-11 14:00:00,2023-10-11 15:00:00,1.0,-0.04
2023-10-11 15:00:00,2023-10-11 16:00:00,1.0,0.06
2023-10-11 16:00:00,2023-10-11 17:00:00,1.0,57.78
2023-10-11 17:00:00,2023-10-11 18:00:00,1.0,102.23
2023-10-11 18:00:00,2023-10-11 19:00:00,1.0,127.79
2023-10-11 19:00:00,2023-10-11 20:00:00,1.0,132.14
2023-10-11 20:00:00,2023-10-11 21:00:00,1.0,122.55
2023-10-11 21:00:00,2023-10-11 22:00:00,1.0,101.95
2023-10-11 22:00:00,2023-10-11 23:00:00,1.0,98.86
2023-10-11 23:00:00,2023-10-12 00:00:00,1.0,89.92
2023-10-12 00:00:00,2023-10-12 01:00:00,1.0,78.31
2023-10-12 01:00:00,2023-10-12 02:00:00,1.0,82.95
2023-10-12 02:00:00,2023-10-12 03:00:00,1.0,83.73
2023-10-12 03:00:00,2023-10-12 04:00:00,1.0,87.82
2023-10-12 04:00:00,2023-10-12 05:00:00,1.0,89.04
2023-10-12 05:00:00,2023-10-12 06:00:00,1.0,102.6
2023-10-12 06:00:00,2023-10-12 07:00:00,1.0,126.5
2023-10-12 07:00:00,2023-10-12 08:00:00,1.0,132.84
2023-10-12 08:00:00,2023-10-12 09:00:00,1.0,148.39
2023-10-12 09:00:00,2023-10-12 10:00:00,1.0,137.68
2023-10-12 10:00:00,2023-10-12 11:00:00,1.0,130.9
2023-10-12 11:00:00,2023-10-12 12:00:00,1.0,124.94
2023-10-12 12:00:00,2023-10-12 13:00:00,1.0,111.08
2023-10-12 13:00:00,2023-10-12 14:00:00,1.0,104.29
2023-10-12 14:00:00,2023-10-12 15:00:00,1.0,108.38
2023-10-12 15:00:00,2023-10-12 16:00:00,1.0,120.0
