Time,solar_irradiance,temp,hour_sun
20230121:2211,0.0,2.64,0.0
20230121:2311,0.0,2.65,0.0
20230122:0011,0.0,2.54,0.0
20230122:0111,0.0,2.26,0.0
20230122:0211,0.0,2.05,0.0
20230122:0311,0.0,1.89,0.0
20230122:0411,0.0,1.78,0.0
20230122:0511,0.0,1.47,0.0
20230122:0611,0.0,1.35,0.0
20230122:0711,0.0,1.39,0.0
20230122:0811,66.72,1.39,6.22
20230122:0911,23.81,1.51,11.61
20230122:1011,48.55,1.94,15.17
20230122:1111,100.22,2.14,16.61
20230122:1211,40.3,2.1,15.79
20230122:1311,51.29,2.1,12.79
20230122:1411,26.56,2.1,7.87
20230122:1511,0.0,1.89,0.0
20230122:1611,0.0,1.48,0.0
20230122:1711,0.0,1.26,0.0
20230122:1811,0.0,1.14,0.0
20230122:1911,0.0,1.4,0.0
20230122:2011,0.0,1.27,0.0
20230122:2111,0.0,1.14,0.0
20230122:2211,0.0,0.74,0.0
20230122:2311,0.0,0.27,0.0
20230123:0011,0.0,0.25,0.0
20230123:0111,0.0,0.23,0.0
20230123:0211,0.0,0.27,0.0
20230123:0311,0.0,0.27,0.0
20230123:0411,0.0,0.21,0.0
20230123:0511,0.0,0.0,0.0
20230123:0611,0.0,-0.44,0.0
20230123:0711,0.0,-0.2,0.0
20230123:0811,58.92,-0.34,6.4
20230123:0911,64.4,0.18,11.8
20230123:1011,63.2,0.94,15.39
20230123:1111,49.46,1.32,16.84
20230123:1211,61.37,1.57,16.03
20230123:1311,67.79,1.71,13.03
20230123:1411,26.56,1.71,8.11
20230123:1511,0.92,1.37,1.65
20230123:1611,0.0,0.37,0.0
20230123:1711,0.0,-0.73,0.0
20230123:1811,0.0,-1.67,0.0
20230123:1911,0.0,-1.64,0.0
20230123:2011,0.0,-1.7,0.0
20230123:2111,0.0,-2.17,0.0
20230123:2211,0.0,-2.27,0.0
20230123:2311,0.0,-2.12,0.0
20230124:0011,0.0,-1.56,0.0
20230124:0111,0.0,-1.99,0.0
20230124:0211,0.0,-2.26,0.0
20230124:0311,0.0,-1.94,0.0
20230124:0411,0.0,-1.87,0.0
20230124:0511,0.0,-2.47,0.0
20230124:0611,0.0,-2.35,0.0
20230124:0711,0.0,-1.11,0.0
20230124:0811,61.23,-1.17,6.59
20230124:0911,43.97,-1.2,12.01
